model,hyperparams,train_acc,train_std,test_acc,test_std
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (20, 10)}",97.56799656799657,0.30168543118741764,97.28571428571429,2.1618208500602276
nn,"{'alpha': 0.001, 'hidden_layer_sizes': (10, 10, 10)}",97.59971736442326,0.6378138499954689,97.14285714285714,2.1189138534559087
rf,"{'n_estimators': 210, 'bootstrap': True, 'min_samples_leaf': 4, 'min_samples_split': 10, 'max_depth': 6, 'max_features': 'auto'}",97.9971484089131,0.16200524908887404,96.99792960662526,2.7430172936112105
nn,"{'alpha': 0.0001, 'hidden_layer_sizes': (10, 10, 10)}",97.80644510056274,0.38776364096687094,96.99792960662526,2.252812526868015
nn,"{'alpha': 0.0001, 'hidden_layer_sizes': (20, 10)}",97.61569132157368,0.26551849574411907,96.99792960662526,1.855400555133304
log,"{'solver': 'liblinear', 'C': 0.01}",96.99573523102936,0.2791538509354163,96.99792960662526,2.5099111691714904
nn,"{'alpha': 0.001, 'hidden_layer_sizes': (16, 32, 64, 64, 32, 16)}",99.38006914477504,0.7963401591535078,96.99792960662526,1.9623135542759422
rf,"{'n_estimators': 1300, 'bootstrap': True, 'min_samples_leaf': 4, 'min_samples_split': 2, 'max_depth': 3, 'max_features': 'log2'}",97.59976783506195,0.24034699479160007,96.99792960662526,3.026019982464535
rf,"{'n_estimators': 600, 'bootstrap': True, 'min_samples_leaf': 4, 'min_samples_split': 2, 'max_depth': 3, 'max_features': 'log2'}",97.66333560451207,0.1747811863477738,96.99792960662526,2.7430172936112105
rf,"{'n_estimators': 1890, 'bootstrap': True, 'min_samples_leaf': 4, 'min_samples_split': 5, 'max_depth': 4, 'max_features': 'log2'}",97.83819113230876,0.1769116551272944,96.99792960662526,3.026019982464535
nn,"{'alpha': 0.01, 'hidden_layer_sizes': (10, 10, 10)}",97.59971736442324,0.35885467416883576,96.85714285714286,2.618614682831911
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (10, 20, 20, 10)}",97.64748782395841,0.5851807539946103,96.85714285714286,2.4578072191550393
log,"{'solver': 'liblinear', 'C': 0.1}",96.94809094809095,0.3674028474348793,96.85714285714286,2.982944716831587
nn,"{'alpha': 0.001, 'hidden_layer_sizes': (20, 10)}",97.77467383349736,0.28367911465176565,96.85714285714286,2.5394841192330295
nn,"{'alpha': 0.01, 'hidden_layer_sizes': (10, 10, 10)}",97.53620006561182,0.3569846118778228,96.85714285714286,2.8428212488760582
log,"{'solver': 'liblinear', 'C': 0.1}",96.94809094809095,0.3674028474348793,96.85714285714286,2.982944716831587
rf,"{'n_estimators': 1160, 'bootstrap': True, 'min_samples_leaf': 2, 'min_samples_split': 2, 'max_depth': 6, 'max_features': 'log2'}",98.25149519267164,0.24610077563384525,96.85507246376811,2.9125136919086496
rf,"{'n_estimators': 430, 'bootstrap': True, 'min_samples_leaf': 1, 'min_samples_split': 2, 'max_depth': 3, 'max_features': 'sqrt'}",97.75875034698564,0.16525062119567485,96.85507246376811,3.1156421170400366
rf,"{'n_estimators': 460, 'bootstrap': False, 'min_samples_leaf': 4, 'min_samples_split': 10, 'max_depth': 4, 'max_features': 'sqrt'}",97.82229288111641,0.24674122272640053,96.85507246376811,2.9125136919086496
rf,"{'n_estimators': 1840, 'bootstrap': False, 'min_samples_leaf': 4, 'min_samples_split': 10, 'max_depth': 4, 'max_features': 'sqrt'}",97.8699876346935,0.248205144144886,96.85507246376811,2.9125136919086496
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (10, 20, 20, 10)}",97.48850531203473,0.3879169818863774,96.85507246376811,2.3718332884948925
gb,{'n_estimators': 600},100.0,0.0,96.71428571428571,3.3836340806648626
gb,{'n_estimators': 1200},100.0,0.0,96.71428571428571,3.3836340806648626
gb,{'n_estimators': 390},100.0,0.0,96.71428571428571,3.3836340806648626
nn,"{'alpha': 0.01, 'hidden_layer_sizes': (10, 10, 10)}",97.5679713326772,0.22520042538720214,96.71428571428571,2.931183504097601
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (10, 20, 20, 10)}",97.7111817700053,0.5076523461806188,96.71428571428571,3.727996671628544
rf,"{'n_estimators': 580, 'bootstrap': False, 'min_samples_leaf': 4, 'min_samples_split': 2, 'max_depth': 5, 'max_features': 'log2'}",98.09256315138666,0.26560813665299693,96.71221532091099,2.9298780317476822
rf,"{'n_estimators': 70, 'bootstrap': True, 'min_samples_leaf': 2, 'min_samples_split': 2, 'max_depth': 4, 'max_features': 'sqrt'}",97.85408938350115,0.33529190222040206,96.71221532091099,2.859374409833652
rf,"{'n_estimators': 1260, 'bootstrap': True, 'min_samples_leaf': 4, 'min_samples_split': 10, 'max_depth': 5, 'max_features': 'auto'}",97.96537714184771,0.13811464341316324,96.71221532091099,2.9298780317476822
rf,"{'n_estimators': 1900, 'bootstrap': True, 'min_samples_leaf': 4, 'min_samples_split': 2, 'max_depth': None, 'max_features': 'sqrt'}",98.06074141368258,0.2223901530367869,96.71221532091099,2.9298780317476822
rf,"{'n_estimators': 620, 'bootstrap': False, 'min_samples_leaf': 4, 'min_samples_split': 2, 'max_depth': None, 'max_features': 'sqrt'}",98.66479925303454,0.16173634909308351,96.71221532091099,2.9298780317476822
nn,"{'alpha': 0.01, 'hidden_layer_sizes': (10, 10, 10)}",97.64746258863906,0.3813580163299169,96.71221532091097,3.321620820135016
rf,"{'n_estimators': 1000, 'bootstrap': False, 'min_samples_leaf': 4, 'min_samples_split': 2, 'max_depth': 3, 'max_features': 'sqrt'}",97.6474373533197,0.24418692427465086,96.71221532091097,2.998724486548206
nn,"{'alpha': 0.01, 'hidden_layer_sizes': (10, 20, 20, 10)}",98.04494410376762,0.5023621086629102,96.71014492753622,2.6373829344102244
log,"{'solver': 'liblinear', 'C': 100.0}",96.88449794332148,0.4091552579383965,96.57142857142858,3.392669167725121
log,"{'solver': 'lbfgs', 'C': 10.0}",96.90037095919449,0.3971413696817774,96.57142857142858,3.392669167725121
log,"{'solver': 'lbfgs', 'C': 10.0}",96.90037095919449,0.3971413696817774,96.57142857142858,3.392669167725121
log,"{'solver': 'sag', 'C': 10.0}",96.90037095919449,0.3971413696817774,96.57142857142858,3.392669167725121
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (10, 20, 20, 10)}",97.71105559340853,0.24792766191388774,96.57142857142858,2.7255405754769875
log,"{'solver': 'liblinear', 'C': 10.0}",96.90037095919449,0.3971413696817774,96.57142857142858,3.392669167725121
log,"{'solver': 'newton-cg', 'C': 10.0}",96.90037095919449,0.3971413696817774,96.57142857142858,3.392669167725121
log,"{'solver': 'sag', 'C': 100.0}",96.88449794332148,0.4091552579383965,96.57142857142858,3.392669167725121
log,"{'solver': 'lbfgs', 'C': 10.0}",96.90037095919449,0.3971413696817774,96.57142857142858,3.392669167725121
log,"{'solver': 'liblinear', 'C': 10.0}",96.90037095919449,0.3971413696817774,96.57142857142858,3.392669167725121
log,"{'solver': 'lbfgs', 'C': 100.0}",96.88449794332148,0.4091552579383965,96.57142857142858,3.392669167725121
log,"{'solver': 'newton-cg', 'C': 100.0}",96.88449794332148,0.4091552579383965,96.57142857142858,3.392669167725121
log,"{'solver': 'sag', 'C': 100.0}",96.88449794332148,0.4091552579383965,96.57142857142858,3.392669167725121
log,"{'solver': 'lbfgs', 'C': 100.0}",96.88449794332148,0.4091552579383965,96.57142857142858,3.392669167725121
log,"{'solver': 'liblinear', 'C': 10.0}",96.90037095919449,0.3971413696817774,96.57142857142858,3.392669167725121
log,"{'solver': 'liblinear', 'C': 100.0}",96.88449794332148,0.4091552579383965,96.57142857142858,3.392669167725121
log,"{'solver': 'sag', 'C': 100.0}",96.88449794332148,0.4091552579383965,96.57142857142858,3.392669167725121
log,"{'solver': 'liblinear', 'C': 100.0}",96.88449794332148,0.4091552579383965,96.57142857142858,3.392669167725121
log,"{'solver': 'newton-cg', 'C': 100.0}",96.88449794332148,0.4091552579383965,96.57142857142858,3.392669167725121
log,default,96.88449794332148,0.4091552579383965,96.57142857142858,3.392669167725121
gb,{'n_estimators': 1660},100.0,0.0,96.57142857142857,3.392669167725121
gb,{'n_estimators': 1190},100.0,0.0,96.57142857142857,3.392669167725121
gb,{'n_estimators': 450},100.0,0.0,96.57142857142857,3.270149469217031
gb,{'n_estimators': 630},100.0,0.0,96.57142857142857,3.392669167725121
gb,{'n_estimators': 1330},100.0,0.0,96.57142857142857,3.736199094463437
nn,"{'alpha': 0.001, 'hidden_layer_sizes': (20, 10)}",97.72692860928154,0.426793807350819,96.57142857142857,3.2701494692170305
gb,{'n_estimators': 1440},100.0,0.0,96.57142857142857,3.736199094463437
gb,{'n_estimators': 1520},100.0,0.0,96.57142857142857,3.270149469217031
gb,{'n_estimators': 1060},100.0,0.0,96.57142857142857,3.270149469217031
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (10, 20, 20, 10)}",97.86996239937416,0.33506065530413526,96.57142857142857,2.72554057547699
gb,{'n_estimators': 1760},100.0,0.0,96.57142857142857,3.270149469217031
gb,{'n_estimators': 450},100.0,0.0,96.57142857142857,3.392669167725121
gb,{'n_estimators': 1450},100.0,0.0,96.57142857142857,3.270149469217031
gb,{'n_estimators': 600},100.0,0.0,96.57142857142857,3.270149469217031
rf,"{'n_estimators': 1380, 'bootstrap': True, 'min_samples_leaf': 1, 'min_samples_split': 10, 'max_depth': 5, 'max_features': 'log2'}",97.9812753930401,0.1744659530984842,96.56935817805382,3.2688888871113373
nn,"{'alpha': 0.01, 'hidden_layer_sizes': (20, 10)}",97.82229288111641,0.41484112985793253,96.56935817805382,2.319377525824636
rf,"{'n_estimators': 1220, 'bootstrap': False, 'min_samples_leaf': 2, 'min_samples_split': 2, 'max_depth': 3, 'max_features': 'auto'}",97.66333560451207,0.24673668154170436,96.56935817805382,3.0758973910651894
rf,"{'n_estimators': 700, 'bootstrap': True, 'min_samples_leaf': 2, 'min_samples_split': 5, 'max_depth': 6, 'max_features': 'auto'}",98.23562217679864,0.26990516123058217,96.56935817805382,3.2688888871113373
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (20, 10)}",97.63153910212733,0.22981497199650025,96.56935817805382,2.319377525824636
rf,"{'n_estimators': 760, 'bootstrap': False, 'min_samples_leaf': 1, 'min_samples_split': 5, 'max_depth': 4, 'max_features': 'sqrt'}",97.85408938350115,0.23835833041858054,96.56935817805382,3.1415454836223122
rf,"{'n_estimators': 210, 'bootstrap': True, 'min_samples_leaf': 2, 'min_samples_split': 5, 'max_depth': 5, 'max_features': 'auto'}",98.0766649001943,0.2603432685590956,96.56935817805382,3.008817291736989
rf,"{'n_estimators': 1760, 'bootstrap': False, 'min_samples_leaf': 4, 'min_samples_split': 2, 'max_depth': 3, 'max_features': 'auto'}",97.63153910212733,0.2883495244851794,96.56935817805382,3.0758973910651894
rf,"{'n_estimators': 640, 'bootstrap': True, 'min_samples_leaf': 1, 'min_samples_split': 10, 'max_depth': 4, 'max_features': 'sqrt'}",97.90178413707824,0.15548529402682834,96.56935817805382,3.3307353274594074
rf,"{'n_estimators': 1960, 'bootstrap': True, 'min_samples_leaf': 4, 'min_samples_split': 2, 'max_depth': 6, 'max_features': 'sqrt'}",98.06074141368258,0.1851813076667982,96.56935817805382,3.2688888871113373
rf,"{'n_estimators': 1490, 'bootstrap': True, 'min_samples_leaf': 4, 'min_samples_split': 2, 'max_depth': 5, 'max_features': 'log2'}",97.99717364423245,0.2032131247582881,96.56935817805382,3.2688888871113373
rf,"{'n_estimators': 1930, 'bootstrap': True, 'min_samples_leaf': 1, 'min_samples_split': 10, 'max_depth': None, 'max_features': 'log2'}",98.15613092083679,0.2267527915902137,96.56935817805382,3.2688888871113373
log,"{'solver': 'sag', 'C': 1.0}",96.86859969212911,0.4495030915910662,96.42857142857143,3.4552533206993807
log,"{'solver': 'sag', 'C': 1.0}",96.86859969212911,0.4495030915910662,96.42857142857143,3.4552533206993807
log,"{'solver': 'lbfgs', 'C': 1.0}",96.86859969212911,0.4495030915910662,96.42857142857143,3.4552533206993807
log,"{'solver': 'liblinear', 'C': 1.0}",96.88449794332148,0.43895724643318385,96.42857142857143,3.4552533206993807
log,"{'solver': 'sag', 'C': 1.0}",96.86859969212911,0.4495030915910662,96.42857142857143,3.4552533206993807
log,"{'solver': 'newton-cg', 'C': 1.0}",96.86859969212911,0.4495030915910662,96.42857142857143,3.4552533206993807
log,"{'solver': 'newton-cg', 'C': 1.0}",96.86859969212911,0.4495030915910662,96.42857142857143,3.4552533206993807
log,"{'solver': 'sag', 'C': 1.0}",96.86859969212911,0.4495030915910662,96.42857142857143,3.4552533206993807
log,"{'solver': 'sag', 'C': 1.0}",96.86859969212911,0.4495030915910662,96.42857142857143,3.4552533206993807
log,default,96.86859969212911,0.4495030915910662,96.42857142857143,3.4552533206993807
log,"{'solver': 'liblinear', 'C': 1.0}",96.88449794332148,0.43895724643318385,96.42857142857143,3.4552533206993807
knn,{'n_neighbors': 8},96.93219269689858,0.4605351172695228,96.42857142857143,4.573660169594893
gb,{'n_estimators': 170},100.0,0.0,96.42857142857142,3.628121456914373
gb,{'n_estimators': 1830},100.0,0.0,96.42857142857142,3.2103150077491778
nn,"{'alpha': 0.01, 'hidden_layer_sizes': (20, 10)}",97.82231811643575,0.4383958417820105,96.42857142857142,3.571428571428574
nn,"{'alpha': 0.01, 'hidden_layer_sizes': (10, 10, 10)}",97.55202261084612,0.2682175232693855,96.42857142857142,2.8749445424997306
gb,{'n_estimators': 1120},100.0,0.0,96.42857142857142,3.2103150077491778
gb,{'n_estimators': 1130},100.0,0.0,96.42857142857142,3.628121456914373
gb,{'n_estimators': 580},100.0,0.0,96.42857142857142,3.2732683535398888
gb,{'n_estimators': 1760},100.0,0.0,96.42857142857142,3.738929236657831
gb,{'n_estimators': 170},100.0,0.0,96.42857142857142,3.628121456914373
gb,{'n_estimators': 910},100.0,0.0,96.42857142857142,3.2103150077491778
gb,{'n_estimators': 560},100.0,0.0,96.42857142857142,3.2103150077491778
gb,{'n_estimators': 470},100.0,0.0,96.42857142857142,3.2103150077491778
gb,{'n_estimators': 1800},100.0,0.0,96.42857142857142,3.2103150077491778
gb,{'n_estimators': 1270},100.0,0.0,96.42857142857142,3.2732683535398888
gb,{'n_estimators': 1320},100.0,0.0,96.42857142857142,3.2732683535398888
gb,{'n_estimators': 1600},100.0,0.0,96.42857142857142,3.2103150077491778
rf,"{'n_estimators': 540, 'bootstrap': False, 'min_samples_leaf': 2, 'min_samples_split': 2, 'max_depth': None, 'max_features': 'sqrt'}",99.85694097458804,0.04768640115673261,96.42857142857142,4.053217416888891
rf,"{'n_estimators': 1670, 'bootstrap': False, 'min_samples_leaf': 2, 'min_samples_split': 2, 'max_depth': None, 'max_features': 'auto'}",99.85694097458804,0.04768640115673261,96.42857142857142,4.053217416888891
rf,"{'n_estimators': 1650, 'bootstrap': True, 'min_samples_leaf': 1, 'min_samples_split': 5, 'max_depth': 5, 'max_features': 'log2'}",98.09256315138666,0.27495957898533147,96.4265010351967,3.3337088121021035
rf,"{'n_estimators': 1710, 'bootstrap': False, 'min_samples_leaf': 1, 'min_samples_split': 2, 'max_depth': 4, 'max_features': 'auto'}",97.8699876346935,0.22692645932318425,96.4265010351967,3.4539746632683133
rf,"{'n_estimators': 1830, 'bootstrap': False, 'min_samples_leaf': 4, 'min_samples_split': 10, 'max_depth': 4, 'max_features': 'log2'}",97.90178413707824,0.2223760683081158,96.4265010351967,3.3337088121021035
rf,"{'n_estimators': 790, 'bootstrap': False, 'min_samples_leaf': 2, 'min_samples_split': 2, 'max_depth': 6, 'max_features': 'sqrt'}",98.66477401771519,0.30324863269886515,96.4265010351967,3.626903744300065
rf,"{'n_estimators': 1760, 'bootstrap': False, 'min_samples_leaf': 1, 'min_samples_split': 2, 'max_depth': 4, 'max_features': 'auto'}",97.8699876346935,0.22692645932318425,96.4265010351967,3.4539746632683133
rf,"{'n_estimators': 1130, 'bootstrap': False, 'min_samples_leaf': 2, 'min_samples_split': 2, 'max_depth': 6, 'max_features': 'auto'}",98.66479925303454,0.31935084767486904,96.4265010351967,3.626903744300065
rf,"{'n_estimators': 540, 'bootstrap': False, 'min_samples_leaf': 1, 'min_samples_split': 5, 'max_depth': 3, 'max_features': 'sqrt'}",97.6474373533197,0.2543272337093048,96.4265010351967,3.2719185776209474
rf,"{'n_estimators': 1950, 'bootstrap': True, 'min_samples_leaf': 1, 'min_samples_split': 10, 'max_depth': 2, 'max_features': 'log2'}",97.36131930249577,0.25821357969175107,96.4265010351967,3.51256377021195
rf,"{'n_estimators': 110, 'bootstrap': False, 'min_samples_leaf': 1, 'min_samples_split': 5, 'max_depth': 5, 'max_features': 'log2'}",98.14025790496378,0.20108756586300855,96.42650103519668,3.682742732763715
log,"{'solver': 'lbfgs', 'C': 0.1}",96.7732101849749,0.3893688062499816,96.28571428571429,4.342481186734479
log,"{'solver': 'sag', 'C': 0.1}",96.7732101849749,0.3893688062499816,96.28571428571429,4.342481186734479
log,"{'solver': 'sag', 'C': 0.1}",96.7732101849749,0.3893688062499816,96.28571428571429,4.342481186734479
log,"{'solver': 'sag', 'C': 0.1}",96.7732101849749,0.3893688062499816,96.28571428571429,4.342481186734479
